chrom	start	stop	A2C	A2N	ACN	ACD	ACC	A2D
chr12	131469047	131469847	0	0	0	0	0	0
chr12	131479447	131480647	8	9	13	20	19	6
chr12	131491447	131491647	0	0	0	0	0	0
chr12	131491647	131491847	0	0	0	0	0	0
chr12	131495847	131497047	0	0	0	0	0	0
chr12	131497047	131497847	0	0	0	0	0	0
chr12	131497847	131498247	0	0	0	0	0	0
chr12	132344247	132344447	0	1	4	8	0	2
chr12	132344447	132344647	0	1	54	8	2	0
chr12	132345847	132346647	1	0	1	45	45	1
chr12	132566447	132566647	2	47	75	210	163	38
chr12	132568247	132568647	230	243	448	255	419	173
chr12	133005527	133005927	2	1	3	114	11	1
chr12	133047527	133047927	47	1	0	1	5	15
chr12	133048127	133048327	0	0	0	0	0	0
chr12	133093327	133094527	61	93	1	177	16	54
chr12	133185127	133185527	0	0	0	0	0	0
chr12	133403727	133404527	182	38	133	17	271	167
chr13	19276000	19276400	0	0	0	0	0	0
chr13	20169600	20172000	4	28	1	1	4	13
chr13	20193400	20194200	1	63	1	105	13	80
chr13	20208800	20209200	51	45	50	0	4	71
chr13	20435400	20436400	34	6	68	86	12	116
chr13	20693800	20694000	39	47	11	426	225	100
chr13	20694000	20694600	253	130	201	591	574	176
chr13	20695800	20696000	5	2	71	191	11	28
chr13	21069400	21069600	0	0	0	0	0	0
chr13	21069600	21071000	0	0	0	13	0	0
chr13	21071000	21072000	0	0	0	0	0	0
chr13	21077600	21079200	42	36	70	96	48	2
chr13	21079200	21080600	75	42	59	46	6	3
chr13	21080600	21081800	15	0	1	2	1	38
chr13	21083000	21083200	2	4	1	99	6	2
chr13	21094200	21095000	1	52	1	15	2	12
chr13	21101000	21101400	1	1	2	2	189	64
chr13	21113000	21113200	0	0	0	0	0	0
chr13	21121200	21121600	0	1	0	0	0	0
chr13	21121600	21121800	12	1	0	0	2	0
chr13	21121800	21122400	0	0	0	0	0	0
chr13	21126600	21127200	1	1	1	2	1	30
chr13	21127200	21127800	0	0	0	0	0	0
chr13	21127800	21128600	1	1	0	0	4	0
chr13	21128800	21129200	0	0	0	0	0	0
chr13	21130600	21131400	0	0	0	0	0	0
chr13	21131400	21132000	0	3	1	0	1	0
chr13	21132400	21133000	0	6	0	4	2	0
chr13	21133000	21133600	0	0	0	2	1	5
chr13	21133600	21135000	0	0	58	6	2	25
chr13	21142600	21142800	2	36	45	2	1	10
chr13	21524800	21525000	0	0	0	0	0	0
chr13	21525000	21525200	0	0	0	0	0	0
chr13	21527000	21528200	0	0	0	0	0	0
chr13	21528200	21528400	1	1	1	1	1	0
chr13	21587000	21588200	54	42	52	9	86	196
chr13	21588200	21589600	163	85	6	13	209	151
chr13	21589600	21589800	0	0	0	0	0	0
chr13	21596600	21597000	1	19	5	233	5	64
chr13	21674600	21675600	0	19	0	0	4	5
chr13	21675600	21677400	2	1	0	84	5	0
chr13	22023000	22023200	16	15	19	21	12	13
chr13	22100400	22100600	43	0	35	2	5	7
chr13	22100600	22101000	0	0	0	0	0	0
chr13	22191400	22191600	0	0	0	0	0	0
chr13	22399000	22399400	0	0	0	0	0	0
chr13	22399400	22400000	0	0	0	0	0	0
chr13	22410800	22411200	0	0	0	0	0	0
chr13	22411200	22412000	0	0	0	0	0	0
chr13	22412600	22413200	0	0	0	0	0	0
chr13	22413200	22413600	0	0	0	0	0	0
chr13	23363400	23363800	19	0	87	2	2	16
chr13	23363800	23364200	43	1	0	48	1	21
chr13	23367000	23367600	44	1	43	50	58	12
chr13	23367600	23367800	14	1	0	0	2	1
chr13	23367800	23368200	2	0	0	3	0	12
chr13	23368200	23368600	1	0	100	1	1	0
chr13	23368600	23369000	42	0	3	1	5	10
chr13	24045000	24045200	0	0	67	48	1	4
chr13	24125800	24126800	0	0	0	0	0	0
chr13	24132200	24132600	0	0	0	0	0	0
chr13	24132600	24133200	0	0	0	0	0	0
chr13	24133600	24133800	0	0	0	0	0	0
chr13	24133800	24134800	0	0	0	0	0	0
chr13	24142000	24143000	0	0	2	0	34	0
chr13	24143000	24143800	2	2	147	157	80	2
chr13	24143800	24144600	1	30	62	9	400	2
chr13	24172800	24175200	20	50	740	1189	1567	32
chr13	24182600	24183800	11	5	413	268	517	6
chr13	24183800	24185000	21	20	1062	847	1196	13
chr13	24185000	24186600	10	15	815	691	920	19
chr13	24186800	24187600	4	9	275	228	395	6
chr13	24187600	24188000	7	8	241	445	367	10
chr13	24188000	24189000	10	14	213	1030	680	15
chr13	24189000	24190800	49	29	752	976	767	14
chr13	24190800	24191200	5	2	37	188	127	1
chr13	24191200	24191800	5	6	307	93	209	15
chr13	24191800	24192400	8	11	398	309	330	4
chr13	24203200	24204200	9	10	496	401	267	7
chr13	24204200	24205200	10	9	439	501	405	11
chr13	24205400	24205600	54	0	0	3	1	0
chr13	24205800	24207200	43	18	1015	550	1487	27
chr13	24227200	24229400	25	62	1459	1656	1486	44
chr13	24229400	24229800	3	1	128	10	124	2
chr13	24293200	24294000	0	0	0	0	0	0
chr13	24296400	24297600	3	42	58	45	130	36
chr13	24325800	24326000	46	0	1	0	2	0
chr13	24327400	24327800	0	0	0	0	27	1
chr13	24328200	24328400	0	0	0	0	0	22
chr13	24352600	24353800	5	45	132	2	5	39
chr13	24722600	24723000	0	0	0	0	0	0
chr13	24723000	24723200	0	0	0	0	0	0
chr13	24723200	24723600	75	0	24	1	1	2
chr13	24750000	24751400	0	0	0	35	1	1
chr13	24756200	24756400	2	1	0	0	77	1
chr13	24756400	24758600	39	2	53	8	178	1
chr13	24759000	24759800	0	0	0	0	0	0
chr13	24759800	24760200	0	0	0	0	0	0
chr13	24791400	24791600	0	0	0	0	0	0
chr13	24791600	24792600	0	0	0	0	0	0
chr13	24794600	24795800	0	0	0	0	40	0
chr13	24844600	24845600	1	1	2	57	105	3
chr13	24846600	24847000	0	0	0	0	0	4
chr13	25071800	25072000	1	0	1	3	102	18
chr13	25880800	25881200	261	200	63	137	287	137
chr13	26975400	26975800	83	1	1	47	3	11
chr13	26975800	26976400	0	1	135	4	4	22
chr13	26976400	26976600	0	0	2	0	0	61
chr13	27195600	27196400	106	84	72	1	69	147
chr13	27274400	27274800	78	72	92	47	60	63
chr13	27525600	27526400	0	0	0	0	0	0
chr13	27536400	27536800	0	0	0	0	0	0
chr13	27536800	27537400	0	0	0	0	0	0
chr13	27542200	27543800	0	0	0	0	0	0
chr13	27543800	27544200	0	6	0	0	0	0
chr13	27546200	27547000	0	0	0	0	0	0
chr13	27556600	27556800	1	0	0	0	1	0
chr13	27556800	27557000	0	0	0	0	0	0
chr13	27557000	27557200	0	0	0	2	1	0
chr13	27557200	27558000	0	0	0	0	0	0
chr13	27558000	27558400	0	0	0	0	0	0
chr13	27559400	27559600	0	0	0	0	0	0
chr13	27564000	27565600	1	0	0	0	1	0
chr13	27566200	27566800	0	0	0	0	0	0
chr13	27566800	27567600	0	0	0	0	1	1
chr13	27596600	27597400	0	0	0	0	0	0
chr13	27597400	27597800	0	1	0	0	0	0
chr13	27726200	27726400	42	27	3	49	8	0
chr13	27827800	27828200	526	573	431	330	514	522
chr13	27969200	27969800	0	0	0	0	0	0
chr13	27969800	27971000	0	0	0	0	0	0
chr13	27971000	27971200	0	0	0	0	1	1
chr13	27977000	27977200	0	0	0	0	0	0
chr13	27977200	27979000	55	0	0	0	1	0
chr13	27979000	27979200	0	32	0	0	0	0
chr13	27998200	28001000	1186	1369	917	1589	1970	1167
chr13	28198000	28198600	208	197	125	374	224	254
chr13	28203000	28203200	40	2	1	1	1	1
chr13	28214000	28214800	113	65	10	11	156	200
chr13	28215200	28215800	56	152	3	4	81	98
chr13	28215800	28217000	187	307	94	20	142	263
chr13	28217000	28218600	264	222	35	18	291	298
chr13	28228800	28229200	76	86	0	2	33	58
chr13	28536400	28537000	0	0	0	0	0	0
chr13	28537000	28537200	0	0	0	0	0	0
chr13	30143200	30143600	70	125	59	22	13	54
chr13	30143600	30144400	55	60	142	8	128	18
chr13	30144400	30145000	1	29	0	0	5	50
chr13	30145400	30145600	34	0	46	102	39	34
chr13	30145600	30145800	83	7	10	107	90	75
chr13	30145800	30146200	84	1	2	54	5	76
chr13	30146200	30147800	292	234	21	244	154	121
chr13	30147800	30148200	111	46	79	109	97	92
chr13	30384200	30385000	0	51	1	0	4	34
chr13	30385000	30385200	0	0	0	0	3	19
chr13	30496800	30497400	37	0	1	2	2	0
chr13	30497400	30498800	0	0	0	0	0	0
chr13	30972600	30973200	0	0	0	0	0	0
chr13	31239800	31240600	43	0	0	0	3	8
chr13	31241600	31242200	28	0	0	1	3	0
chr13	31242200	31243200	55	1	1	1	0	21
chr13	31243200	31243600	0	0	0	0	0	0
chr13	31379200	31380400	33	0	2	3	3	16
chr13	31380400	31380800	0	0	0	0	0	0
chr13	31396400	31398000	1	4	1	1	1	0
chr13	31405800	31406800	0	0	20	2	0	0
chr13	31407000	31407800	2	0	60	2	2	1
chr13	31407800	31408600	0	24	2	1	3	0
chr13	31416600	31418600	0	0	0	0	0	0
chr13	31418600	31420000	14	0	0	0	0	0
chr13	31420000	31420200	0	0	0	0	0	0
chr13	31420200	31421200	0	0	0	0	0	10
chr13	31740800	31741000	0	0	0	0	1	6
chr13	31741000	31742400	0	6	0	0	0	19
chr13	31746400	31746800	0	0	0	0	0	0
chr13	31747000	31747400	1	16	0	1	1	0
chr13	32501200	32502400	0	0	0	1	0	0
chr13	32609600	32610000	0	0	0	1	1	26
chr13	32610400	32610600	1	30	0	0	2	0
chr13	32611000	32611200	0	0	0	0	0	0
chr13	32614400	32615200	88	41	1	3	8	33
chr13	32615600	32615800	1	0	0	1	0	0
chr13	32619400	32619800	91	0	3	3	3	1
chr13	32620000	32620200	37	0	0	1	1	0
chr13	32620200	32621400	0	59	1	0	1	30
chr13	32621400	32621600	0	0	0	0	0	0
chr13	32621800	32623400	0	48	0	3	7	23
chr13	32632600	32634000	56	31	1	1	7	31
chr13	32634000	32635600	1	53	1	0	4	15
chr13	32635600	32636400	38	0	1	0	0	10
chr13	32646800	32647800	74	1	0	0	0	2
chr13	32649000	32649200	33	0	0	0	0	0
chr13	32649200	32649600	0	0	0	0	0	0
chr13	32649600	32650400	51	28	1	1	6	22
chr13	32653800	32654600	0	34	0	2	0	0
chr13	32654600	32655000	0	0	0	0	0	0
chr13	32655000	32655200	0	0	0	0	0	0
chr13	32661200	32663400	81	71	2	4	4	57
chr13	32713200	32713400	0	0	0	0	0	0
chr13	32713400	32713600	0	0	0	0	0	0
chr13	32713600	32714000	49	0	0	1	2	8
chr13	32714200	32715000	0	0	0	1	0	6
chr13	32715600	32716800	11	27	1	1	2	21
chr13	32716800	32717800	2	63	1	2	5	30
chr13	32717800	32718400	0	37	0	1	2	0
chr13	32821400	32822600	0	16	0	0	8	34
chr13	32827800	32828400	0	0	1	1	2	45
chr13	32828400	32829800	32	25	0	0	4	15
chr13	32830000	32830800	55	0	1	2	1	17
chr13	32830800	32832600	50	22	1	3	7	30
chr13	32833400	32833800	0	0	1	0	0	14
chr13	32834200	32834800	47	1	0	0	9	27
chr13	32834800	32835200	0	0	0	1	0	0
chr13	32835200	32835600	0	54	0	0	5	1
chr13	32835600	32836000	0	113	0	3	7	0
chr13	32836000	32837000	50	55	1	4	2	31
chr13	32838600	32841600	82	0	0	2	3	21
chr13	32889000	32889200	1	67	0	3	7	12
chr13	32908600	32908800	1	20	3	3	1	29
chr13	32982800	32983600	0	0	0	0	0	0
chr13	32983600	32984200	0	0	0	0	0	0
chr13	33003000	33003600	0	0	0	0	0	23
chr13	33003600	33004000	0	0	0	0	0	0
chr13	33004400	33004800	0	0	0	1	0	15
chr13	33019800	33020600	0	0	0	0	1	16
chr13	33020600	33021200	0	0	77	1	4	7
chr13	33021200	33021600	0	0	0	0	0	0
chr13	33027000	33027600	0	0	0	0	0	11
chr13	33027600	33028000	0	0	0	1	0	19
chr13	33028000	33028400	0	0	0	0	0	0
chr13	33029000	33030000	50	118	3	5	13	26
chr13	33030000	33030200	0	25	0	0	4	1
chr13	33073200	33074400	388	398	324	407	886	306
chr13	33075000	33075200	12	47	1	2	3	1
chr13	33077400	33079200	707	668	711	405	913	631
chr13	33664800	33665200	0	0	0	0	0	0
chr13	33665200	33665400	0	0	0	0	0	0
chr13	33665400	33665600	0	0	0	0	0	0
chr13	33665600	33665800	0	0	0	0	0	0
chr13	33675600	33676800	1	53	0	1	2	27
chr13	33690200	33691200	0	0	0	0	0	3
chr13	33699200	33699800	0	0	0	0	0	0
chr13	33699800	33700400	1	0	0	47	85	0
chr13	33700400	33700600	1	0	0	46	1	0
chr13	33700600	33700800	0	0	0	0	0	0
chr13	33700800	33701800	0	0	0	0	0	0
chr13	33741400	33742200	0	0	0	0	0	0
chr13	33742200	33744000	85	3	0	0	1	1
chr13	33744000	33744200	1	0	1	0	0	9
chr13	33768600	33769200	0	0	0	0	0	2
chr13	33769200	33769800	0	0	0	0	0	0
chr13	33769800	33770000	0	0	0	0	0	0
chr13	33781400	33782200	0	0	0	0	0	0
chr13	33791800	33792800	0	0	0	0	0	5
chr13	33802200	33802600	0	0	0	0	0	0
chr13	33802600	33804800	0	79	5	1	2	0
chr13	33804800	33805600	0	0	0	0	0	4
chr13	33831400	33832200	0	0	0	0	0	0
chr13	33832200	33834600	55	0	1	2	2	2
chr13	33835000	33837400	0	1	61	2	8	7
chr13	33837400	33837800	0	0	0	0	0	0
chr13	33838200	33838600	0	14	1	0	1	0
chr13	33845200	33846400	0	57	1	0	5	10
chr13	33846400	33847400	0	0	0	0	0	0
chr13	33847400	33848000	0	0	0	0	0	0
chr13	33849000	33849400	0	0	2	0	0	17
chr13	33854200	33855200	0	0	0	0	0	0
chr13	33860200	33860600	64	41	0	2	4	37
chr13	33940400	33941000	0	0	0	0	0	0
chr13	34115400	34115600	57	206	5	8	99	57
chr13	34115600	34116000	49	129	7	96	96	96
chr13	34117600	34118200	138	115	11	89	254	202
chr13	34118200	34118600	46	16	1	5	4	38
chr13	34183400	34184400	1	0	1	1	1	0
chr13	34184400	34185000	0	0	0	0	0	0
chr13	34185200	34187200	0	0	0	0	0	0
chr13	34187200	34188000	0	0	0	0	0	0
chr13	34207600	34209400	0	0	0	0	0	0
chr13	34213200	34214600	0	0	0	0	0	0
chr13	34214600	34215000	0	0	0	0	0	0
chr13	34215000	34215800	0	0	0	0	0	0
chr13	34215800	34216800	0	0	0	0	0	0
chr13	34216800	34217200	0	0	0	0	0	0
chr13	34217200	34218000	0	0	1	0	0	21
chr13	34218000	34219000	0	0	0	0	0	0
chr13	34231400	34231600	0	0	0	0	0	0
chr13	34236400	34237200	0	0	0	0	0	0
chr13	34249200	34249800	0	0	0	0	0	0
chr13	34251000	34251200	0	0	0	0	0	0
chr13	34251200	34252800	0	0	0	0	0	0
chr13	34252800	34253600	0	0	0	1	0	0
chr13	34254200	34254600	0	0	0	0	0	0
chr13	34254600	34255000	14	0	0	0	1	1
chr13	34255000	34255400	0	0	0	0	0	0
chr13	34391600	34391800	41	31	38	105	32	17
chr13	34394200	34394400	104	130	5	10	159	33
chr13	34443000	34443400	34	1	2	1	5	35
chr13	34444200	34444800	71	36	1	2	4	13
chr13	34444800	34447000	51	83	29	55	23	135
chr13	34447000	34449000	203	79	34	6	115	117
chr13	34458800	34459400	69	0	0	1	5	0
chr13	34511000	34512800	0	29	1	1	49	23
chr13	34530600	34531800	0	0	1	0	3	20
chr13	34531800	34532000	0	0	0	0	0	0
chr13	34532000	34533000	22	130	32	2	10	17
chr13	34542400	34542600	0	9	0	0	0	0
chr13	34542600	34543000	0	0	0	91	2	0
chr13	34543600	34544200	0	1	38	2	3	37
chr13	34544200	34544400	34	0	1	2	1	14
chr13	34567000	34567200	0	0	0	0	0	0
chr13	34567200	34567400	0	7	0	0	1	0
chr13	34585000	34585200	0	0	0	0	0	0
chr13	34585200	34586600	47	24	2	2	6	45
chr13	34586600	34587000	0	0	0	0	0	0
chr13	34593000	34593600	0	0	0	0	0	0
chr13	34593600	34595200	39	0	0	0	2	0
chr13	34595200	34596000	0	0	0	0	0	0
chr13	34605800	34606400	0	0	0	0	0	0
chr13	34610000	34610400	0	0	0	0	0	0
chr13	34612200	34612400	0	0	0	0	0	0
chr13	34612400	34613200	0	0	0	0	0	0
chr13	34613200	34613400	0	0	0	0	0	0
chr13	35920000	35920400	0	0	0	0	0	0
chr13	35923400	35923800	0	0	0	0	0	0
chr13	35923800	35924400	43	0	0	1	3	0
chr13	35924400	35924800	0	0	0	0	0	0
chr13	37444000	37445400	0	33	1	0	2	17
chr13	37454000	37456400	189	75	7	64	8	24
chr13	37456400	37457200	0	0	29	1	2	33
chr13	37458000	37458800	0	0	38	0	1	16
chr13	37458800	37459200	34	1	0	2	7	4
chr13	37462000	37462400	30	3	92	0	43	84
chr13	39614600	39615000	0	23	1	0	2	0
chr13	40905800	40906200	0	0	0	0	0	0
chr13	40906200	40906400	0	0	0	0	0	0
chr13	40906400	40906800	1	0	1	3	0	0
chr13	40907400	40908000	0	0	1	0	0	10
chr13	40910200	40911600	0	0	0	0	1	18
chr13	40911600	40912200	0	0	0	0	0	0
chr13	40918400	40920200	0	0	0	0	0	0
chr13	40920200	40920800	0	0	0	0	0	0
chr13	40920800	40921000	0	0	0	0	0	0
chr13	40922200	40922400	0	0	0	0	0	0
chr13	40922400	40922600	0	0	0	0	0	0
chr13	40922600	40922800	0	0	0	0	0	0
chr13	40925800	40926600	0	0	0	0	0	0
chr13	40977200	40977600	1	0	0	38	3	0
chr13	41050000	41050600	0	0	0	0	0	0
chr13	41050600	41051200	0	0	0	0	0	0
chr13	41051200	41052000	1	0	0	5	0	0
chr13	41052000	41052600	0	19	0	0	0	0
chr13	41052600	41053200	0	13	0	0	1	0
chr13	41053800	41054200	0	0	0	0	0	0
chr13	41054200	41055000	0	0	0	0	0	0
chr13	41077200	41077600	0	0	0	0	0	0
chr13	41077600	41079000	0	0	0	0	0	0
chr13	41079000	41079200	0	0	0	0	0	0
chr13	41108600	41109200	0	0	0	0	0	0
chr13	41110000	41110400	0	0	0	0	0	0
chr13	41110400	41111800	0	1	1	1	1	2
chr13	41111800	41112000	0	0	0	0	0	0
chr13	41113600	41113800	0	0	0	0	0	0
chr13	41113800	41115200	0	0	0	0	0	0
chr13	41115200	41115600	0	0	0	0	0	0
chr13	41123600	41124200	0	0	0	3	111	1
chr13	41124200	41124600	0	0	0	105	2	15
chr13	41128000	41128200	0	0	3	1	87	1
chr13	41136200	41136800	0	0	0	0	0	0
chr13	41136800	41137400	0	0	0	0	0	0
chr13	41138800	41140000	0	0	61	6	54	0
chr13	41140000	41140400	0	0	0	0	0	0
chr13	41142200	41144000	0	0	0	0	0	0
chr13	41144000	41144200	0	0	0	0	0	0
chr13	41346600	41346800	0	0	0	0	0	0
chr13	41346800	41347000	0	0	0	0	0	0
chr13	41347000	41347600	0	0	0	0	0	0
chr13	41360000	41361600	3	126	12	3	26	148
chr13	41361600	41362200	1	45	110	8	64	96
chr13	41362600	41362800	0	15	2	91	6	2
chr13	41362800	41363200	127	45	91	309	105	47
chr13	41365200	41365400	45	222	2	6	80	175
chr13	41375200	41376800	355	450	104	187	56	254
chr13	41388000	41388400	143	211	216	107	101	99
chr13	41454400	41454600	0	0	0	0	0	8
chr13	41454600	41455000	0	0	0	0	0	0
chr13	41455000	41455800	55	1	4	116	6	73
chr13	41469000	41469400	1	13	0	0	2	1
chr13	41469400	41469800	0	1	0	0	0	0
chr13	41470200	41470400	0	12	3	1	45	6
chr13	41470400	41471000	58	1	3	1	8	25
chr13	41496800	41497000	37	112	238	93	201	121
chr13	41548400	41548800	47	28	35	60	63	17
chr13	41548800	41549600	94	73	34	5	72	30
chr13	41549600	41550000	0	0	0	0	0	5
chr13	41559000	41559200	0	0	0	0	0	0
chr13	41560200	41560800	5	108	38	6	84	18
chr13	41575200	41575600	2	1	1	8	0	0
chr13	41575600	41576600	49	54	69	122	41	17
chr13	41576600	41578200	2	27	107	114	85	14
chr13	41578400	41580000	76	76	5	3	8	37
chr13	41580000	41580200	48	0	52	8	4	6
chr13	41580200	41580800	28	149	79	48	88	76
chr13	41581200	41582000	1	47	0	0	7	18
chr13	41582000	41582600	43	58	1	4	5	56
chr13	41582600	41582800	18	23	0	0	1	0
chr13	41582800	41583000	2	2	1	151	3	1
chr13	41583000	41583800	1	52	1	2	3	25
chr13	41585600	41585800	0	0	0	0	0	0
chr13	41594200	41594800	45	65	0	2	57	53
chr13	41594800	41595800	1	119	67	1	10	56
chr13	41628800	41629600	138	116	132	114	108	113
chr13	41632400	41633200	49	152	67	113	59	118
chr13	41705000	41706400	276	354	302	444	633	381
chr13	41828800	41829000	51	1	2	2	2	10
chr13	41833600	41834000	1	1	2	8	0	14
chr13	41834000	41834800	0	76	4	1	89	53
chr13	41995800	41996200	6	0	0	0	0	0
chr13	42137200	42139200	220	94	79	209	82	43
chr13	42163000	42164400	33	207	94	59	45	124
chr13	42179400	42181600	123	178	4	100	203	150
chr13	42187200	42189600	97	112	64	5	30	175
chr13	42201400	42201600	0	14	1	0	4	39
chr13	42213400	42215000	60	0	3	2	0	75
chr13	42218600	42220000	39	174	0	3	12	34
chr13	42220200	42222000	144	41	2	3	55	23
chr13	42222000	42222400	28	0	0	0	4	0
chr13	42222400	42224200	2	53	79	2	2	19
chr13	42225000	42225400	0	0	0	0	0	0
chr13	42226000	42226600	32	20	71	2	6	52
chr13	42518600	42519200	61	189	27	9	101	115
chr13	42602800	42603200	0	1	1	0	0	36
chr13	43618400	43619000	0	0	0	0	0	0
chr13	43619000	43619200	20	0	0	1	4	1
chr13	43620000	43620200	0	0	0	0	0	0
chr13	43620200	43620400	0	0	0	0	0	0
chr13	43628000	43628400	0	0	0	0	0	0
chr13	43628600	43628800	0	0	0	0	0	7
chr13	43628800	43629000	0	25	0	0	0	0
chr13	43629000	43629400	0	46	0	0	4	0
chr13	43629400	43629800	0	0	0	0	0	0
chr13	43629800	43630200	0	0	0	0	1	8
chr13	43630400	43632000	57	32	0	1	1	31
chr13	43632000	43633200	0	0	0	41	4	0
chr13	43633200	43633400	0	0	0	0	0	0
chr13	44715400	44715600	198	444	153	237	146	248
chr13	44977200	44977800	0	0	3	1	0	18
chr13	44977800	44978600	0	0	0	0	0	0
chr13	45003200	45004400	211	145	116	63	243	374
chr13	45022200	45022400	25	2	22	5	2	14
chr13	45022400	45023200	0	24	22	5	84	26
chr13	45023200	45023800	1	0	0	0	0	0
chr13	45024000	45025000	0	1	63	1	0	22
chr13	45097200	45097800	0	0	0	0	0	9
chr13	45717200	45717600	16	2	78	104	32	36
chr13	45753000	45753200	0	0	0	0	0	0
chr13	45753200	45753600	150	128	0	5	22	75
chr13	45753600	45754000	2	46	0	1	1	40
chr13	45793000	45793800	18	29	2	93	45	30
chr13	45827600	45828000	1	0	0	0	0	10
chr13	45829200	45830200	16	17	74	97	8	11
chr13	45906200	45906800	1320	1871	1145	801	1280	1529
chr13	45909400	45909800	2334	2730	1325	1654	2179	2524
chr13	45909800	45910400	2124	2053	911	779	2508	2316
chr13	45916400	45917000	167	37	28	7	87	165
chr13	45959800	45960200	0	22	73	1	5	84
chr13	46007199	46007999	0	0	0	0	0	0
chr13	46008599	46009599	0	0	1	0	0	0
chr13	46013999	46014199	0	0	0	0	0	0
chr13	46014199	46016399	2	0	0	2	0	2
chr13	46016399	46016599	4	0	2	1	1	2
chr13	46016999	46017799	0	0	0	0	3	0
chr13	46018999	46019399	0	0	0	0	0	0
chr13	46020199	46020999	0	0	0	0	0	0
chr13	46020999	46021399	0	0	0	0	0	0
chr13	46021399	46021599	0	0	0	0	0	0
chr13	46021599	46022599	0	0	1	2	4	1
chr13	46022599	46025399	1	0	5	10	1	2
chr13	46025599	46025999	0	0	0	0	0	0
chr13	46027799	46028399	0	0	0	0	0	0
chr13	46100599	46101999	42	99	25	92	50	92
chr13	46102399	46102599	0	48	2	2	4	10
chr13	46675599	46676199	0	0	0	0	0	0
chr13	46679199	46679599	0	0	0	0	0	0
chr13	46679599	46682199	0	1	0	0	0	0
chr13	46682399	46682999	0	0	0	0	0	0
chr13	46682999	46683799	0	0	0	0	0	0
chr13	46683799	46683999	0	0	0	0	0	0
chr13	46683999	46684599	0	0	0	0	0	0
chr13	46684599	46685199	0	0	0	0	0	0
chr13	46708999	46709199	0	0	0	0	0	0
chr13	46709199	46709799	0	0	0	0	0	0
chr13	46709799	46709999	0	0	0	0	0	0
chr13	46715999	46716599	0	0	0	0	0	0
chr13	46716599	46716999	0	0	0	0	0	0
chr13	46717399	46717999	0	0	0	0	0	0
chr13	46717999	46718599	1	0	0	5	0	1
chr13	46718999	46719199	0	0	0	0	0	0
chr13	47041199	47041399	1	0	0	0	1	16
chr13	47177399	47177599	14	2	2	3	65	26
chr13	47178399	47178599	48	20	1	33	4	27
chr13	47180999	47182599	116	20	1	210	14	88
chr13	47213399	47213599	0	0	0	0	0	0
chr13	47233399	47234199	0	0	44	7	6	0
chr13	47234399	47234599	4	0	0	0	0	0
chr13	47234599	47235399	109	168	4	8	10	40
chr13	47236599	47237199	0	13	0	0	3	1
chr13	47238399	47238999	0	38	0	5	3	41
chr13	47239199	47239599	0	0	0	0	0	0
chr13	47239599	47240599	15	187	2	8	7	109
chr13	47240599	47241399	120	16	4	3	92	44
chr13	47258999	47259399	14	0	1	6	78	0
chr13	47259399	47259999	70	37	2	1	29	29
chr13	47261799	47262799	1	6	0	1	5	74
chr13	47370199	47370799	294	329	455	498	739	289
chr13	48431999	48432799	0	0	0	1	1	53
chr13	48432799	48432999	0	0	0	3	3	18
chr13	48432999	48433199	0	0	0	0	0	0
chr13	48507199	48507999	31	126	2	1	12	130
chr13	48670199	48670399	0	0	0	0	0	0
chr13	48670399	48671199	0	0	0	0	0	0
chr13	48683999	48684199	0	0	0	0	0	0
chr13	48684199	48684999	0	0	0	0	0	0
chr13	48684999	48685399	0	0	0	0	0	0
chr13	48685399	48685799	0	0	0	0	0	0
chr13	48685799	48685999	0	0	0	0	0	0
chr13	48774999	48775799	0	0	3	0	5	1
chr13	48804799	48804999	0	0	0	0	0	0
chr13	48804999	48805999	0	0	0	0	0	0
chr13	48827799	48828199	21	0	0	1	0	0
chr13	48831599	48833199	2	31	36	3	89	67
chr13	48971999	48972199	0	0	0	0	1	14
chr13	48972199	48973399	1	17	0	3	94	33
chr13	48973999	48975399	1	19	5	1	71	31
chr13	49005199	49005799	48	0	0	0	2	0
chr13	49005799	49006799	19	36	1	0	4	8
chr13	49006799	49006999	0	0	0	0	0	0
chr13	49157399	49158999	51	0	1	0	0	1
chr13	49163399	49163599	0	0	0	0	0	0
chr13	49163599	49163799	0	0	0	0	0	0
chr13	49163799	49166399	4	3	2	0	2	0
chr13	49199399	49199599	0	0	0	0	0	0
chr13	49199599	49200799	19	7	0	1	8	3
chr13	49200799	49201199	0	0	0	0	0	0
chr13	49203199	49203999	0	0	0	0	0	0
chr13	49692399	49692799	54	56	51	7	116	48
chr13	49706399	49706599	0	43	32	4	4	21
chr13	49706599	49706999	0	0	0	0	0	30
chr13	49706999	49707399	95	38	0	1	2	26
chr13	49788599	49789399	7	10	3	0	4	54
chr13	49871199	49872199	0	5	0	0	0	0
chr13	49872999	49873599	0	0	0	0	2	11
chr13	49873599	49873999	0	0	0	0	0	0
chr13	49873999	49874599	0	0	0	0	0	0
chr13	49874599	49874799	0	0	0	0	0	0
chr13	49877999	49878199	0	19	0	0	38	0
chr13	49878199	49878399	1	0	1	1	159	0
chr13	49882399	49882799	0	0	0	0	0	0
chr13	49887799	49888799	0	18	0	0	0	0
chr13	49888799	49888999	0	0	0	0	0	0
chr13	50038799	50039399	0	1	0	0	1	1
chr13	50039399	50039999	0	0	0	0	0	0
chr13	50039999	50040599	39	47	0	30	1	0
