chrom	start	stop	A2C	A2N	ACN	ACD	ACC	A2D
chr8	144575457	144575657	1	0	0	0	3	35
chr8	144576457	144577257	4	38	62	198	13	19
chr8	144814812	144815212	98	380	249	215	571	184
chr8	144918612	144918812	0	0	8	0	1	1
chr8	145013412	145014012	1	10	66	386	16	1
chr8	145014012	145014212	1	0	37	2	48	0
chr8	145014212	145015612	6	4	107	556	63	50
chr8	145021012	145021612	65	67	0	7	84	57
chr8	145025412	145025612	51	95	306	426	299	112
chr8	145025612	145027012	246	483	738	2143	909	332
chr8	145236412	145236812	3	1	2	263	7	41
chr8	145288412	145288612	0	0	0	0	0	0
chr8	145596792	145597192	24	108	483	541	436	120
chr8	145597192	145597392	271	177	462	857	438	58
chr8	145652592	145652992	106	154	113	144	135	30
chr8	145701192	145701792	73	65	261	177	81	48
chr8	145701792	145701992	1	19	86	85	122	48
chr8	145701992	145702192	16	108	455	949	310	120
chr8	145702192	145702392	162	213	722	1425	598	156
chr8	145721592	145721792	2	17	77	2	6	15
chr8	145733792	145733992	162	107	589	183	79	97
chr8	145782392	145782992	53	79	132	1	11	34
chr8	145896992	145897192	67	1	67	5	58	43
chr8	145981195	145981395	239	435	1216	1969	600	241
chr8	145981395	145981595	168	62	228	1360	519	167
chr8	145984596	145988196	104	73	44	178	223	188
chr8	146012996	146014196	3119	3233	4421	10127	6133	2623
chr8	146014196	146014396	489	292	633	641	617	332
chr8	146014396	146014596	294	139	224	633	235	293
chr8	146015596	146016996	2858	2748	4564	4360	5869	2230
chr8	146022196	146022596	27	212	210	89	200	161
chr9	35600	36000	24	36	2	2	2	21
chr9	36200	36400	84	77	3	3	10	169
chr9	390200	390400	0	17	0	0	4	0
chr9	683800	684800	28	35	1	2	8	56
chr9	693400	693600	0	0	0	0	0	0
chr9	694600	694800	0	41	1	0	1	0
chr9	1774800	1775200	0	0	0	0	0	0
chr9	2157600	2158200	1	19	2	2	81	11
chr9	2158200	2158600	2	43	3	90	6	0
chr9	2158600	2159400	0	0	0	0	0	0
chr9	2159600	2160400	0	0	0	0	0	7
chr9	2180200	2180400	0	0	0	0	0	0
chr9	2180600	2180800	0	0	0	0	0	0
chr9	2182000	2182200	0	0	0	0	0	0
chr9	2182200	2182400	0	0	0	0	0	0
chr9	2200000	2200600	0	0	0	0	0	0
chr9	2241000	2241400	2	0	1	2	43	12
chr9	2241400	2242000	0	1	0	107	6	0
chr9	2242200	2242800	160	221	294	1007	668	258
chr9	2280400	2281000	1	3	1	5	2	3
chr9	2281200	2283200	0	0	0	0	0	0
chr9	2613600	2614400	0	1	131	5	108	0
chr9	2700400	2700600	0	0	1	0	1	21
chr9	2808600	2810000	177	319	213	23	177	244
chr9	2810200	2811600	396	363	479	544	662	273
chr9	4605800	4606200	3	2	3	4	3	2
chr9	4620800	4621400	0	0	0	0	0	0
chr9	4864200	4864600	57	37	278	238	15	56
chr9	4901600	4902400	0	14	1	50	2	0
chr9	6078800	6079200	0	1	0	83	3	0
chr9	6079200	6079600	91	12	2	3	84	5
chr9	6079600	6079800	0	3	0	1	84	0
chr9	6107000	6107200	0	0	0	0	0	0
chr9	6182800	6183000	0	1	1	0	0	0
chr9	6183000	6183200	0	0	1	2	6	0
chr9	6412200	6412800	51	51	117	583	394	32
chr9	6692200	6692400	0	0	0	0	0	6
chr9	6692600	6693000	45	35	0	6	97	40
chr9	6693000	6693600	189	318	155	15	128	459
chr9	6693600	6693800	0	0	0	0	1	21
chr9	6765000	6765200	26	0	6	100	44	4
chr9	6771600	6771800	0	22	3	56	1	1
chr9	6776000	6778400	4	7	161	136	26	60
chr9	6869200	6869800	0	75	46	73	3	50
chr9	7240000	7240400	0	0	0	0	0	0
chr9	7240800	7241400	41	1	0	2	2	1
chr9	7549200	7549400	0	0	0	0	0	0
chr9	8561200	8561600	0	0	0	0	0	0
chr9	8835000	8835200	1	0	0	0	0	22
chr9	9556200	9557800	180	142	10	5	17	186
chr9	9557800	9558200	87	150	2	2	18	76
chr9	9558200	9559200	87	280	1	6	7	119
chr9	10325200	10325400	0	0	0	0	0	0
chr9	13490000	13491600	0	0	0	0	0	0
chr9	13491600	13492600	1	1	1	0	0	16
chr9	13492600	13493600	0	0	0	0	0	0
chr9	13513800	13514400	0	0	0	0	0	0
chr9	13688400	13689000	0	0	0	0	0	0
chr9	14251200	14251800	52	44	193	421	467	23
chr9	14273000	14275600	36	38	1883	1105	2229	33
chr9	14542200	14542800	0	0	0	0	0	0
chr9	14546600	14548600	71	2	33	1	6	21
chr9	15135400	15135800	1	16	0	1	1	19
chr9	15137000	15137400	1	0	64	1	1	0
chr9	15137600	15138800	0	0	59	3	5	0
chr9	15274400	15274800	0	0	0	0	0	0
chr9	15355400	15355600	0	0	0	0	0	0
chr9	15512000	15512800	69	52	264	239	276	88
chr9	15512800	15513400	43	77	253	9	140	57
chr9	15513400	15513600	14	1	49	1	80	2
chr9	16060200	16060600	0	0	0	0	0	0
chr9	16485800	16486000	0	0	0	0	0	0
chr9	16486200	16486600	0	0	0	0	0	0
chr9	16515000	16515600	0	0	0	0	0	0
chr9	16515800	16516600	0	0	0	0	0	0
chr9	16568600	16568800	0	0	0	0	0	0
chr9	16653600	16654000	0	0	0	0	0	0
chr9	16655800	16656200	0	0	0	0	0	0
chr9	16704800	16705000	0	0	0	0	0	0
chr9	16705200	16705600	0	0	0	0	0	0
chr9	16708200	16708400	0	0	0	0	0	0
chr9	16708400	16709400	0	0	0	0	0	0
chr9	16709400	16710800	0	0	0	0	0	0
chr9	16710800	16711400	0	0	0	0	0	0
chr9	16711400	16712000	0	0	0	0	0	0
chr9	16712800	16713600	0	0	0	0	0	0
chr9	16722000	16722200	0	0	0	0	0	0
chr9	16769200	16770400	0	0	0	0	0	0
chr9	16808800	16810000	0	0	0	0	0	0
chr9	16810600	16811200	28	3	2	20	39	29
chr9	16811600	16812600	0	0	0	0	0	0
chr9	16824800	16825000	0	0	0	0	0	0
chr9	17268800	17269200	8	45	4	67	3	27
chr9	17290600	17291000	0	7	8	8	1	1
chr9	17445600	17445800	27	34	12	18	29	53
chr9	17995000	17995200	0	0	0	0	0	0
chr9	19251800	19252000	2	29	2	76	7	27
chr9	19424000	19424200	0	0	0	0	0	0
chr9	19445200	19446000	0	0	0	0	0	0
chr9	19446000	19446600	1	0	105	0	3	8
chr9	19807200	19808400	0	0	0	0	0	0
chr9	20301000	20301200	0	0	0	0	0	0
chr9	20301800	20304200	0	0	0	0	0	0
chr9	20635200	20635400	0	0	0	0	0	0
chr9	23683200	23683400	0	0	0	0	0	0
chr9	23683800	23684400	0	0	0	0	0	0
chr9	24497000	24497200	0	0	0	0	0	0
chr9	24497400	24497800	0	0	0	0	0	0
chr9	25396400	25396800	0	0	0	0	0	0
chr9	25608000	25608200	0	0	0	0	0	0
chr9	26746400	26747200	0	0	0	0	0	0
chr9	26936400	26936800	0	2	1	4	76	8
chr9	26974600	26975000	106	6	4	100	136	21
chr9	26975000	26976200	774	546	1050	974	1415	581
chr9	26976600	26977000	1	85	3	92	64	36
chr9	26977000	26977800	46	11	43	11	81	35
chr9	27367000	27367200	0	0	0	0	0	0
chr9	27369200	27369400	0	0	0	0	0	0
chr9	27369600	27369800	0	0	0	0	0	0
chr9	27386800	27387000	0	0	0	0	0	0
chr9	27427000	27427200	1	1	1	132	5	1
chr9	27487400	27488000	0	0	0	0	0	0
chr9	27488600	27488800	0	0	0	1	0	0
chr9	27488800	27489200	1	0	4	111	2	0
chr9	27489200	27489600	1	1	0	0	83	1
chr9	27749200	27750200	1	1	42	2	1	0
chr9	27750200	27750400	0	0	0	0	0	0
chr9	27771400	27772200	0	0	0	0	0	0
chr9	27772200	27772600	0	0	0	0	0	0
chr9	27772600	27772800	0	0	0	0	0	0
chr9	28348400	28348600	1	0	1	0	0	1
chr9	28820400	28821200	0	0	63	5	81	17
chr9	28821600	28822000	0	0	0	0	0	0
chr9	28968400	28968800	0	0	0	0	0	0
chr9	28969400	28970000	0	0	0	0	0	0
chr9	28970000	28970200	0	0	0	0	0	0
chr9	28970600	28971200	0	0	0	0	0	0
chr9	28971200	28972000	0	0	0	0	0	0
chr9	32343200	32344800	0	25	1	0	1	0
chr9	32344800	32345800	0	0	0	0	0	17
chr9	32345800	32346200	0	0	0	0	0	0
chr9	32346800	32347000	0	0	0	0	0	0
chr9	33013800	33014200	79	128	109	63	250	59
chr9	33375400	33375600	2	1	40	57	5	69
chr9	33375600	33375800	15	0	1	248	9	50
chr9	33380800	33381200	0	37	0	0	3	7
chr9	33381200	33381400	0	0	0	0	1	15
chr9	33381400	33381600	0	0	1	0	1	40
chr9	33453000	33453200	1	0	4	99	4	0
chr9	33453200	33453400	56	0	0	1	1	1
chr9	34049600	34050200	490	510	789	949	1131	452
chr9	34072600	34073000	0	1	78	3	95	15
chr9	34197600	34199000	3	65	40	93	115	140
chr9	34512600	34514200	0	0	0	0	0	0
chr9	34646200	34646400	0	0	33	55	5	3
chr9	34990600	34991600	104	196	56	99	168	2
chr9	34991600	34991800	2	1	49	2	75	0
chr9	34991800	34992600	44	1	149	169	8	46
chr9	34992600	34995000	140	96	232	441	399	70
chr9	35073000	35073400	435	529	319	77	743	416
chr9	35103800	35104600	269	178	59	212	200	143
chr9	35104600	35104800	96	64	2	8	84	39
chr9	35114400	35115000	135	59	201	464	208	124
chr9	35157600	35158000	0	0	1	1	2	0
chr9	35538600	35539000	80	58	38	121	77	16
chr9	35727600	35728800	337	126	13	246	158	195
chr9	35845600	35845800	2	0	0	2	78	3
chr9	35907200	35908600	21	89	144	61	117	49
chr9	36092600	36093200	0	0	2	0	0	18
chr9	36162200	36163000	4	32	1	1	13	0
chr9	36163000	36164000	45	63	58	160	128	4
chr9	36164000	36164200	1	31	56	7	81	2
chr9	36382600	36382800	24	7	2	151	5	16
chr9	36726200	36726600	0	0	0	0	0	0
chr9	37251200	37252200	1	44	90	6	74	33
chr9	37414400	37415200	3	61	130	255	40	1
chr9	37415200	37415600	0	15	17	66	2	0
chr9	37433400	37434200	206	233	386	536	416	215
chr9	37471800	37473000	102	68	247	298	569	123
chr9	37485200	37485400	97	20	243	449	254	58
chr9	37485400	37485800	24	235	578	869	729	123
chr9	37566000	37566200	38	52	2	3	93	30
chr9	37574000	37574400	40	18	3	4	93	53
chr9	37574400	37574600	24	49	35	2	6	3
chr9	37923200	37923400	0	0	0	0	0	0
chr9	38016200	38016600	0	0	0	0	0	0
chr9	38016600	38017200	0	4	36	104	44	2
chr9	38017200	38017600	0	1	71	2	1	1
chr9	38017600	38017800	0	0	0	0	0	0
chr9	38024200	38024600	83	1	108	5	82	0
chr9	38025200	38025400	0	0	0	0	0	0
chr9	38046600	38047200	0	0	0	0	0	0
chr9	38047200	38048000	0	2	65	4	140	16
chr9	38483000	38485400	0	0	0	0	0	0
chr9	38685800	38686200	0	0	0	0	0	0
chr9	38761000	38761800	0	0	0	0	0	0
chr9	39551800	39552200	16	0	0	0	1	0
chr9	39552200	39552400	0	0	0	0	0	0
chr9	39552400	39553000	1	0	32	0	0	0
chr9	39573200	39573400	0	0	0	0	0	0
chr9	40879600	40880800	0	0	0	0	0	0
chr9	40897600	40897800	0	0	0	0	0	0
chr9	40900800	40901000	0	0	0	0	0	0
chr9	40901000	40901200	0	0	0	0	0	0
chr9	41110600	41110800	0	0	0	0	0	0
chr9	41131600	41132200	0	0	0	0	0	0
chr9	41202600	41203200	0	0	0	0	0	0
chr9	41203200	41203600	0	0	0	0	0	0
chr9	41697200	41697400	0	0	0	0	0	0
chr9	41697400	41698000	1	0	33	0	2	0
chr9	41714800	41715000	0	0	0	0	0	0
chr9	41718200	41718400	0	0	0	0	0	0
chr9	43455404	43456204	0	0	0	0	0	0
chr9	43490804	43491004	0	0	0	0	0	0
chr9	43505804	43506204	0	0	0	2	0	0
chr9	43506404	43507004	0	0	0	0	0	0
chr9	43507004	43507204	0	0	0	0	0	0
chr9	43508004	43508204	0	0	0	0	0	0
chr9	44661404	44661804	0	0	0	0	0	0
chr9	44662004	44662604	0	0	0	0	0	0
chr9	66149380	66150380	0	0	0	0	0	0
chr9	69223180	69223580	82	0	24	0	8	7
chr9	70450580	70450980	8	18	16	6	28	10
chr9	71485780	71486780	0	0	0	0	0	0
chr9	71486780	71487180	0	0	0	0	0	0
chr9	71487180	71488180	0	0	0	0	0	0
chr9	71561580	71562980	2	32	0	2	3	1
chr9	71564980	71565580	0	0	0	0	0	0
chr9	71660780	71660980	0	0	0	0	24	5
chr9	71681380	71681580	3	73	73	1	12	56
chr9	71704180	71704580	16	16	0	0	1	0
chr9	71704580	71705180	0	16	67	4	2	0
chr9	71734380	71734580	0	0	0	0	1	10
chr9	71734580	71735180	31	0	37	0	7	17
chr9	71921980	71922380	0	0	0	0	0	0
chr9	71922380	71922780	0	0	0	0	0	0
chr9	71922780	71923980	0	0	0	0	0	0
chr9	71959580	71959780	0	0	0	0	0	0
chr9	72092180	72092380	1	0	3	0	4	0
chr9	72121180	72121380	1	6	0	2	0	1
chr9	72368780	72369180	0	1	47	1	2	16
chr9	72376980	72377180	1	0	0	33	1	0
chr9	72377380	72379380	21	30	17	33	31	27
chr9	72441180	72441380	0	0	0	0	0	0
chr9	72728580	72728780	0	0	0	0	0	0
chr9	72873180	72873380	8	1	71	2	37	93
chr9	73021580	73021780	51	1	53	56	57	46
chr9	73168580	73170180	37	27	1	0	7	82
chr9	73900380	73900580	125	44	2	3	6	47
chr9	73977980	73978980	143	226	4	7	22	170
chr9	74535380	74536780	118	104	122	57	134	122
chr9	74551180	74551380	43	1	0	1	78	19
chr9	74566980	74567180	42	0	0	0	5	12
chr9	74567580	74567780	59	118	53	6	29	39
chr9	74567980	74568180	33	40	3	0	5	12
chr9	74581780	74581980	43	30	1	1	115	17
chr9	74581980	74582980	0	1	2	3	27	26
chr9	74622780	74622980	0	22	91	71	10	20
chr9	75069580	75069980	0	0	1	0	0	0
chr9	75070180	75070580	0	0	0	0	0	0
chr9	75142180	75142780	1	0	0	1	27	0
chr9	75142780	75142980	0	35	0	0	0	0
chr9	75294780	75295780	0	0	0	0	0	0
chr9	75295780	75296180	0	0	0	0	0	0
chr9	75296180	75296980	0	0	0	0	0	0
chr9	75297780	75297980	0	0	0	0	0	0
chr9	75336180	75336380	0	0	0	0	0	0
chr9	75702580	75702780	8	6	16	11	13	12
chr9	75830780	75831180	0	0	0	0	0	0
chr9	76057380	76057580	0	0	0	0	0	0
chr9	76460580	76460980	0	0	1	0	0	7
chr9	76460980	76461180	0	0	0	0	0	0
chr9	76462180	76462580	0	0	0	0	0	0
chr9	76698380	76699380	0	0	0	0	0	0
chr9	76699980	76700380	0	0	0	0	0	0
chr9	76700380	76700780	0	0	0	1	6	0
chr9	76705780	76706580	0	0	3	3	7	1
chr9	77974380	77974980	0	0	0	0	6	0
chr9	79046380	79046580	0	0	0	0	0	0
chr9	79046780	79046980	0	0	0	0	0	0
chr9	79085780	79086380	0	0	0	0	0	0
chr9	79206380	79207180	0	0	0	0	0	0
chr9	79207180	79207580	0	0	0	0	0	0
chr9	79502580	79502780	0	0	0	0	0	0
chr9	80199780	80201180	0	0	0	0	0	0
chr9	80332780	80333580	0	122	58	35	104	61
chr9	80350380	80350780	76	0	2	4	80	0
chr9	80559980	80560180	0	17	1	0	3	0
chr9	80636980	80637180	35	1	2	5	184	2
chr9	80640380	80640580	17	0	3	3	5	41
chr9	80979980	80980180	0	0	0	0	0	11
chr9	81008980	81009380	23	0	0	3	4	0
chr9	83024580	83024980	0	0	0	0	0	0
chr9	83024980	83025180	0	0	0	0	0	0
chr9	83727180	83727380	0	0	0	0	0	0
chr9	84164780	84164980	0	0	0	0	0	0
chr9	84262380	84262580	3	0	2	114	2	0
chr9	84279980	84280180	0	1	101	132	10	25
chr9	85670180	85670380	1	3	5	9	1	3
chr9	87466980	87467380	0	0	0	0	0	12
chr9	88337980	88338580	24	42	0	54	3	4
chr9	88338580	88338780	40	33	23	1	6	14
chr9	88485980	88486180	0	13	91	0	2	0
chr9	88493780	88494180	2	21	1	83	6	28
chr9	88741780	88742780	1	0	4	0	0	12
chr9	88771980	88772180	0	0	1	0	2	0
chr9	88796580	88797380	2	0	0	5	4	3
chr9	88901980	88902580	3	89	53	4	220	53
chr9	88918580	88918780	0	0	0	0	0	0
chr9	89508580	89508780	0	0	0	0	0	0
chr9	89508980	89509180	0	0	0	0	0	0
chr9	89988780	89989180	0	0	0	0	0	0
chr9	90019780	90021580	0	0	0	0	0	0
chr9	90021580	90021780	0	0	0	0	0	0
chr9	90021780	90022780	0	0	0	0	0	0
chr9	90022780	90022980	0	0	0	1	0	0
chr9	90022980	90023380	0	0	0	0	0	0
chr9	90023780	90024180	0	0	0	0	0	0
chr9	90928180	90928380	0	0	0	0	0	0
chr9	90993980	90994580	0	1	1	3	68	0
chr9	91032580	91033780	5	138	160	97	80	144
chr9	91135780	91135980	15	136	1	92	15	25
chr9	91361980	91362180	0	0	0	0	0	0
chr9	91868980	91869580	0	0	0	0	0	0
chr9	91932180	91932580	427	692	879	265	966	749
chr9	91932580	91932780	324	304	624	276	991	293
chr9	92048580	92050380	1	1	0	105	39	0
chr9	92050380	92051780	1	49	1	106	8	0
chr9	92051780	92052780	50	0	1	3	0	13
chr9	92074380	92075180	0	0	0	0	0	0
chr9	92107980	92108380	0	0	0	0	0	0
chr9	92277180	92277380	0	0	0	0	0	0
chr9	92290180	92290380	0	0	0	0	0	0
chr9	92292180	92293380	0	0	0	0	0	0
chr9	92293380	92293980	0	0	0	0	0	0
chr9	92293980	92294180	0	0	0	0	0	0
chr9	92310380	92310980	0	0	0	0	0	0
chr9	93545179	93546179	0	0	0	6	0	0
chr9	94457779	94457979	0	0	0	0	0	0
chr9	94620379	94620779	1	0	73	0	1	0
chr9	94816979	94818579	42	131	84	3	14	78
chr9	94822179	94822379	0	0	0	1	0	10
chr9	94896579	94896779	0	0	52	1	3	0
chr9	94896779	94896979	2	1	56	133	196	10
chr9	94909579	94909779	74	1	0	3	88	2
chr9	94909779	94910179	2	7	3	151	203	1
chr9	94976379	94976779	1	3	4	131	390	14
chr9	94976779	94977179	4	21	65	14	129	30
chr9	95427179	95427379	0	0	28	0	0	18
chr9	95517779	95518379	2	1	75	147	3	24
chr9	95532979	95533379	0	0	0	0	0	0
chr9	95732179	95732979	0	0	0	0	0	13
chr9	95732979	95733179	0	0	0	0	0	0
chr9	95733179	95733779	0	0	0	0	0	0
chr9	95750579	95751379	0	0	0	0	0	0
chr9	95751579	95752179	17	0	0	1	18	7
chr9	95754779	95755579	0	0	0	0	0	0
chr9	96112979	96113379	2	1	2	2	2	3
chr9	96361779	96362379	43	12	0	2	27	52
chr9	96362379	96362779	0	1	0	1	107	16
chr9	96856979	96857579	2	19	9	198	38	3
chr9	96881379	96881779	25	3	11	14	8	20
chr9	96913179	96913379	0	0	0	0	0	0
chr9	97893579	97893779	250	7	258	90	413	60
chr9	97964579	97964779	1	31	1	4	92	2
chr9	97980979	97981579	0	28	77	4	3	29
chr9	98256379	98256579	86	24	706	1184	224	64
chr9	98920179	98920379	0	0	0	0	0	0
chr9	99106179	99106579	30	0	1	1	2	26
chr9	99161179	99161579	0	61	52	108	4	26
chr9	99182979	99183379	2	0	6	191	16	43
chr9	99183379	99183579	19	0	4	191	16	2
chr9	99222779	99222979	43	1	0	0	2	23
chr9	99813979	99815379	1	2	0	4	1	0
chr9	99836379	99837179	36	0	0	0	1	11
chr9	99908779	99909179	0	0	0	0	0	0
chr9	99909979	99910579	2	25	1	33	2	11
chr9	99910579	99910779	2	11	1	33	0	11
chr9	99910779	99912179	144	25	1	2	4	19
chr9	99980979	99981379	1	4	1	29	3	2
chr9	100038779	100039179	24	0	0	0	3	1
chr9	100068979	100069379	47	49	2	7	71	25
chr9	100289779	100291579	0	0	0	0	0	6
chr9	100652579	100652979	0	0	1	48	3	0
chr9	100864379	100864579	0	0	0	0	2	22
chr9	100980779	100982379	0	0	0	0	0	0
chr9	101553779	101554179	34	58	1	6	83	50
chr9	101554179	101554579	56	47	47	4	113	123
chr9	101858779	101858979	0	0	0	0	0	0
chr9	101859179	101859379	0	0	0	0	0	0
chr9	102783579	102783779	1	33	59	1	2	17
chr9	102901979	102902379	0	78	59	80	4	2
chr9	103289779	103289979	1	6	2	0	0	0
chr9	103400179	103400579	0	0	0	0	0	0
chr9	103432579	103432779	0	0	0	0	0	0
chr9	103432979	103433179	0	0	0	0	0	0
chr9	103869979	103870379	10	4	25	5	7	5
chr9	104225179	104225379	0	0	0	0	0	0
chr9	106477179	106477379	0	0	0	0	0	0
chr9	107723979	107724379	0	0	0	0	0	0
chr9	107755179	107756579	40	0	0	1	2	84
chr9	107900179	107900379	0	0	0	0	0	2
chr9	107901179	107901379	0	0	0	0	0	1
chr9	107901379	107901979	0	0	0	0	0	0
chr9	108011179	108011379	2	34	0	0	3	60
chr9	108048979	108049179	44	1	1	0	0	18
chr9	108052979	108054179	97	65	3	44	12	60
chr9	108058579	108058979	61	28	1	2	9	23
chr9	108058979	108060179	42	127	5	6	22	77
chr9	108164179	108164779	50	226	1	5	13	74
chr9	108165379	108165779	0	0	0	0	0	0
chr9	108165779	108166179	2	28	0	0	3	34
chr9	108166179	108167379	63	56	2	1	5	22
chr9	108219979	108220779	56	171	147	389	26	66
chr9	108277779	108277979	0	30	22	14	14	11
chr9	108343979	108344379	2	10	7	8	3	3
chr9	108344379	108344579	2	2	1	7	1	2
chr9	108410179	108410579	33	1	1	7	139	1
chr9	108544979	108545179	0	2	3	1	0	6
chr9	108545179	108545379	0	0	0	0	0	0
chr9	108673179	108674779	100	162	4	2	8	57
chr9	108719979	108720379	0	0	0	0	0	0
chr9	108949579	108949779	1	0	6	0	1	0
chr9	108949779	108949979	0	0	0	0	0	0
chr9	109632979	109633179	39	31	4	164	129	45
chr9	109655379	109655579	2	1	1	1	90	12
chr9	109696779	109696979	2	66	5	3	78	1
chr9	110011179	110011779	0	0	0	0	0	0
chr9	110200379	110200579	0	0	0	0	0	0
chr9	110200579	110200779	0	0	0	0	0	0
chr9	110200779	110201379	0	0	0	0	0	0
chr9	110436379	110436779	0	0	0	0	0	0
chr9	110436779	110436979	0	0	0	0	0	0
chr9	110436979	110437779	0	0	0	0	0	0
chr9	111033979	111034179	0	0	0	0	0	0
chr9	112079579	112079979	0	0	0	0	0	0
chr9	112079979	112080779	0	0	11	0	0	0
chr9	112089979	112090179	0	0	0	0	0	0
chr9	112171179	112171979	4	1	3	102	144	1
chr9	112428179	112428379	1	0	0	0	0	1
chr9	112642779	112642979	0	0	0	0	0	0
chr9	112809579	112809779	0	0	0	0	0	0
chr9	112809779	112810779	0	0	0	0	1	0
chr9	112876779	112877379	0	0	0	0	0	0
chr9	112877379	112877579	0	0	0	0	0	0
chr9	112888779	112888979	0	0	0	0	0	0
chr9	113179379	113179579	4	2	4	6	4	2
chr9	113553379	113553579	1	3	4	7	6	3
chr9	113553579	113553779	1	2	1	12	10	0
chr9	114244179	114244579	132	27	282	132	55	81
chr9	114290979	114291979	86	44	74	19	175	44
chr9	114292579	114292779	87	0	69	6	73	3
chr9	114292779	114292979	0	0	0	0	0	0
chr9	114803779	114804379	0	0	0	0	0	0
chr9	115072779	115073379	28	26	2	5	85	53
chr9	115234379	115234579	103	1	2	114	79	9
chr9	115309179	115310779	35	56	113	5	11	93
chr9	115343979	115344579	26	32	6	182	197	25
chr9	115345379	115345579	44	69	1	2	7	20
chr9	115415779	115415979	0	0	2	1	2	42
chr9	115416379	115416779	0	0	1	0	4	25
chr9	115565979	115566179	5	5	1	3	4	2
chr9	115566179	115566379	3	4	6	5	3	1
chr9	116268779	116268979	0	0	0	0	0	0
chr9	116353579	116353979	2	78	128	284	179	26
chr9	116356579	116357379	1037	1670	1636	2610	1247	1338
chr9	116364579	116364979	20	33	0	0	1	26
chr9	116371779	116371979	0	0	0	0	0	0
chr9	116371979	116372379	0	0	0	0	0	0
chr9	116372379	116372979	0	13	0	0	0	0
chr9	116382379	116383579	0	0	0	0	0	7
chr9	116384779	116385179	60	0	2	91	10	7
chr9	116385379	116385979	0	0	0	0	0	1
chr9	116412979	116413179	0	0	0	0	0	0
chr9	116417579	116417779	0	0	26	0	0	0
chr9	116648179	116648579	0	2	79	7	125	68
chr9	116800779	116800979	0	15	0	31	80	0
chr9	117047579	117047779	0	0	0	130	5	0
chr9	117050379	117050579	21	0	0	1	1	0
chr9	117110979	117111179	0	0	3	81	4	15
chr9	117131779	117132179	1	49	88	230	12	0
chr9	117132179	117132979	12	6	90	253	25	28
chr9	117132979	117133579	0	1	0	104	4	10
chr9	117137379	117137579	1	17	71	1	3	0
chr9	117145579	117145979	2	36	26	300	6	3
chr9	117147579	117148379	24	24	2	258	12	20
chr9	117150179	117150779	53	34	229	757	370	61
chr9	117150779	117151179	5	6	102	393	407	1
chr9	117264179	117264579	72	2	215	229	367	26
chr9	117345179	117345979	0	0	0	0	0	0
chr9	117345979	117346179	0	0	0	0	0	0
chr9	118239779	118239979	3	8	9	5	6	6
chr9	118239979	118240379	1	1	7	5	8	1
chr9	119041179	119042179	7	6	415	589	533	26
chr9	119232579	119233379	18	29	2	111	7	9
chr9	119233379	119233579	42	1	1	103	7	30
chr9	119233579	119234379	148	42	3	4	89	31
chr9	119599379	119599579	0	0	0	0	0	0
chr9	119689979	119691379	0	0	0	0	0	0
chr9	119691379	119691779	0	0	0	0	0	0
chr9	119691779	119691979	0	0	0	0	0	0
chr9	119692179	119692379	0	0	0	0	0	0
chr9	119834179	119834379	0	0	0	0	4	0
chr9	119853779	119853979	0	0	0	0	0	0
chr9	119854179	119854579	0	0	0	0	0	0
chr9	120357979	120358379	0	0	0	0	0	0
chr9	121849179	121849579	0	0	0	0	0	0
chr9	121850179	121850779	0	0	0	0	0	0
chr9	121931379	121931579	0	0	0	0	0	1
chr9	122044979	122045179	0	0	0	0	0	0
chr9	122060179	122060779	0	0	0	0	0	0
chr9	122060779	122060979	0	0	0	0	0	0
chr9	122060979	122061179	0	0	0	0	0	0
chr9	122389179	122389579	6	2	3	5	3	0
chr9	122725779	122725979	0	0	0	0	0	0
chr9	122725979	122726179	0	0	0	0	0	0
chr9	123174379	123175379	12	97	4	92	90	85
chr9	123175379	123175579	0	42	0	0	2	19
chr9	123175579	123175779	0	0	0	0	1	9
chr9	123291379	123291779	97	19	221	161	177	59
chr9	123613779	123615179	1607	1918	1380	1015	2053	1715
chr9	123634979	123635379	79	103	132	147	26	141
chr9	123635379	123635779	40	149	267	104	323	191
chr9	123635779	123636779	353	216	296	447	420	448
chr9	123704979	123705179	1	15	1	4	91	0
chr9	123976179	123976379	0	0	0	0	0	0
chr9	123982379	123983579	0	0	0	1	6	0
chr9	123983579	123984379	58	0	0	0	2	11
chr9	124191779	124191979	8	2	3	19	8	2
chr9	124446579	124446779	0	0	0	0	0	6
chr9	124600979	124601179	0	0	0	0	0	0
chr9	124877979	124878979	53	0	0	1	1	0
chr9	125015579	125015779	0	0	0	0	0	0
chr9	125572179	125572579	0	32	1	1	0	6
chr9	125835579	125836379	151	59	161	215	27	67
chr9	125864579	125865779	395	145	351	129	543	253
chr9	125935579	125936779	0	64	85	2	4	1
chr9	125936779	125937779	47	4	1	3	35	28
chr9	125937779	125938579	14	58	38	2	10	100
chr9	126200779	126201379	0	92	46	3	46	12
chr9	126314579	126314779	0	0	0	0	0	0
chr9	127004979	127005179	115	1	64	1	5	24
chr9	127059579	127059779	1	21	0	0	0	20
chr9	127161579	127162179	67	164	195	114	158	139
chr9	127314379	127314579	1	1	80	8	72	2
chr9	127331379	127332779	136	2	60	74	69	68
chr9	127356379	127357379	115	117	68	12	105	62
chr9	127357779	127357979	5	28	56	11	233	92
chr9	127357979	127358379	29	62	4	4	220	56
